,Datetime,Interval,Ticker,Combined_Signals_65,SMA_65_trend,Open,High,Close_SMA65_Diff_Percent,vol_vs_avrg_vol,RSI,Low,Close,Volume,Avg_Volume_10,ATR,SMA_20,SMA_50,SMA_200,SMA_65,desc_number,rsi_peak_rsi_value,rsi_peak_high_value,rsi_bottom_rsi_value,rsi_bottom_low_value,be_current_rsi_less_than_peak,be_current_price_close_above_rsi_peak,be_pre_signal_1,be_pre_signal_last_10,be_close_below_SMA65,bu_current_rsi_more_than_bottom,bu_current_price_close_below_rsi_bottom,bu_pre_signal_1,bu_pre_signal_last_13,bu_close_above_SMA65,SMA_65_trend_diff
3030,13/12:30,1h,WBA,Sell,Up,10.29,10.32,6.08,1.06,59.6,9.97,10.15,3610046,3419274.0,0.31,9.87,9.23,9.02,9.57,4,60.15,9.98,46.97,9.41,1,1,1,2,0,1,0,0,0,1,0.0506060629179998
3031,13/13:30,1h,WBA,Sell,Up,10.15,10.19,5.44,0.91,59.36,10.02,10.15,3120983,3425785.2,0.3,9.86,9.26,9.03,9.62,3,60.15,9.98,46.97,9.41,1,1,1,2,0,1,0,0,0,1,0.0483333414251134
3032,13/14:30,1h,WBA,Sell,Up,10.15,10.26,6.08,1.03,61.08,10.1,10.25,3704558,3593349.9,0.29,9.85,9.29,9.03,9.66,2,60.15,9.98,46.97,9.41,0,1,0,2,0,1,0,0,0,1,0.0385666471539121
3033,13/15:30,1h,WBA,Sell,Up,10.24,10.45,7.06,1.72,63.4,10.24,10.39,7094003,4119250.7,0.28,9.87,9.32,9.04,9.71,1,63.4,10.45,46.97,9.41,0,0,0,2,0,1,0,0,0,1,0.0453030268351248
2727,13/09:30,1h,WFC,Buy,Down,70.85,71.05,-2.69,1.21,20.39,70.27,70.45,1713199,1410348.1,0.46,71.65,72.84,72.68,72.4,7,35.76,72.08,27.1,71.45,1,0,0,0,1,0,1,0,2,0,-0.1148485125917488
2728,13/10:30,1h,WFC,Buy,Down,70.45,70.66,-2.43,1.01,22.8,70.2,70.53,1446997,1438769.1,0.46,71.57,72.78,72.7,72.29,6,35.76,72.08,27.1,71.45,1,0,0,0,1,0,1,0,2,0,-0.1100001479640155
2729,13/11:30,1h,WFC,Buy,Down,70.54,70.61,-2.63,0.9,20.62,70.22,70.27,1248395,1383603.3,0.46,71.47,72.73,72.73,72.17,5,35.76,72.08,27.1,71.45,1,0,0,0,1,0,1,0,2,0,-0.1164849021217975
2730,13/12:30,1h,WFC,Buy,Down,70.27,70.36,-2.48,0.72,20.54,70.15,70.26,964218,1344946.3,0.44,71.38,72.68,72.75,72.05,4,35.76,72.08,27.1,71.45,1,0,0,0,1,0,1,0,2,0,-0.1209030151367187
2731,13/13:30,1h,WFC,Buy,Down,70.27,70.42,-2.35,0.72,20.32,70.21,70.24,960091,1335194.5,0.42,71.27,72.62,72.78,71.93,3,35.76,72.08,27.1,71.45,1,0,0,0,1,0,1,0,2,0,-0.1233333240855785
2732,13/14:30,1h,WFC,Buy,Down,70.24,70.3,-2.3,1.57,19.61,70.07,70.15,2343371,1488249.1,0.41,71.18,72.57,72.81,71.8,2,35.76,72.08,19.61,70.07,1,0,0,0,1,0,0,0,2,0,-0.1222728382457489
2733,13/15:30,1h,WFC,Buy,Down,70.15,70.48,-1.75,1.68,29.13,70.02,70.44,2796291,1663259.2,0.41,71.11,72.51,72.83,71.7,1,35.76,72.08,19.61,70.07,1,0,0,0,1,1,0,0,2,0,-0.1078787138967669
1596,13/09:30,1h,ZIM,Buy,Down,20.3,20.38,-1.9,1.32,45.96,19.12,19.57,2572099,1944645.3,0.5,19.64,20.03,23.06,19.95,7,59.07,21.18,45.96,19.12,1,0,0,0,1,0,0,0,2,0,-0.0304545778216791
1597,13/10:30,1h,ZIM,Buy,Down,19.91,19.98,-1.35,0.65,47.61,19.51,19.65,1228041,1896356.2,0.49,19.58,20.04,23.04,19.92,6,59.07,21.18,45.96,19.12,1,0,0,0,1,1,0,0,2,0,-0.0293757698752656
2114,13/10:30,1h,ZS,Buy,Down,202.67,203.22,-3.41,2.18,32.9,199.07,199.29,344303,158130.9,2.33,205.2,206.97,202.74,206.33,6,56.49,209.37,31.45,200.34,1,0,0,0,1,1,1,1,2,0,-0.4593487363873407
2115,13/11:30,1h,ZS,Buy,Down,199.2,199.61,-3.79,1.82,30.96,197.89,198.13,291662,160429.5,2.29,204.87,206.86,202.81,205.93,5,56.49,209.37,30.96,197.89,1,0,0,0,1,0,0,0,2,0,-0.4057575572620635
2116,13/12:30,1h,ZS,Buy,Down,198.1,198.63,-3.46,0.65,32.0,197.76,198.41,99769,153918.0,2.19,204.65,206.67,202.89,205.52,4,56.49,209.37,30.96,197.89,1,0,0,0,1,1,0,0,2,0,-0.4012118252840935
2117,13/13:30,1h,ZS,Buy,Down,198.38,198.74,-3.31,0.83,31.85,198.01,198.33,124861,150280.9,2.08,204.54,206.5,202.97,205.11,3,56.49,209.37,30.96,197.89,1,0,0,0,1,1,0,0,2,0,-0.4142423687559073
2118,13/14:30,1h,ZS,Buy,Down,198.38,198.88,-2.89,1.12,33.92,197.46,198.84,173922,155029.8,2.04,204.41,206.34,203.05,204.75,2,56.49,209.37,30.96,197.89,1,0,0,0,1,1,0,0,2,0,-0.3640908905953779
2119,13/15:30,1h,ZS,Buy,Down,198.82,199.43,-2.88,2.27,33.28,198.21,198.54,437811,192656.2,1.98,204.1,206.2,203.13,204.43,1,56.49,209.37,30.96,197.89,1,0,0,0,1,1,0,0,2,0,-0.3169699004202471
177,12/09:30,1h,AAPL,Sell,Up,246.95,248.12,0.81,1.64,57.3,245.68,247.99,7733107,4706783.5,1.26,247.58,244.75,232.1,245.99,14,80.14,250.8,49.47,246.26,1,0,0,2,0,1,0,0,0,1,0.1403031782670325
178,12/10:30,1h,AAPL,Sell,Up,247.99,248.6,0.94,1.01,59.39,247.66,248.47,4798038,4772741.9,1.23,247.67,244.91,232.2,246.16,13,80.14,250.8,49.47,246.26,1,0,0,2,0,1,0,0,0,1,0.1692726828835304
179,12/11:30,1h,AAPL,Sell,Up,248.48,248.55,0.72,0.45,57.03,247.99,248.09,2067122,4618673.9,1.19,247.73,245.05,232.3,246.31,12,80.14,250.8,49.47,246.26,1,0,0,2,0,1,0,0,0,1,0.1458425810842811
1512,12/11:30,1h,AI,Buy,Down,39.06,39.07,-6.02,0.44,42.2,37.84,37.94,1166178,2648046.7,1.69,40.52,39.51,32.65,40.37,12,49.06,39.85,41.66,38.12,1,0,0,0,1,1,1,1,2,0,-0.0122728058786094
1513,12/12:30,1h,AI,Buy,Up,37.93,39.06,-4.11,0.59,45.79,37.75,38.73,1124722,1891582.1,1.67,40.34,39.55,32.72,40.39,11,49.06,39.85,41.66,38.12,1,0,0,0,1,1,0,0,2,0,0.0199999953761249
1514,12/13:30,1h,AI,Buy,Up,38.74,39.02,-4.44,0.42,45.4,38.17,38.63,713703,1691244.9,1.61,40.22,39.59,32.79,40.42,10,49.06,39.85,41.66,38.12,1,0,0,0,1,1,0,0,2,0,0.034545436049953
1515,12/14:30,1h,AI,Buy,Down,38.6,38.77,-5.19,0.39,44.05,38.22,38.29,620853,1583999.9,1.53,40.05,39.61,32.86,40.38,9,49.06,39.85,41.66,38.12,1,0,0,0,1,1,0,0,2,0,-0.0388181281812265
1516,12/15:30,1h,AI,Buy,Down,38.3,38.44,-5.21,0.49,43.84,38.16,38.24,744120,1517407.0,1.44,39.97,39.64,32.93,40.34,8,49.06,39.85,41.66,38.12,1,0,0,0,1,1,0,0,2,0,-0.0439393014618758
2652,12/09:30,1h,AMC,Buy,Down,4.36,4.47,-3.6,1.88,43.35,4.29,4.43,4139373,2204350.2,0.09,4.44,4.7,4.59,4.6,14,43.35,4.47,34.99,4.35,0,0,0,0,1,1,0,0,2,0,-0.018648494373668
2653,12/10:30,1h,AMC,Buy,Down,4.43,4.44,-4.84,0.82,38.35,4.35,4.36,1839560,2244256.6,0.09,4.42,4.69,4.59,4.58,13,43.35,4.47,34.99,4.35,1,0,0,0,1,1,0,0,2,0,-0.0188333337957207
2654,12/11:30,1h,AMC,Buy,Down,4.36,4.37,-4.94,0.74,36.24,4.31,4.32,1625389,2182421.5,0.09,4.41,4.68,4.59,4.55,12,43.35,4.47,34.99,4.35,1,0,0,0,1,1,1,1,2,0,-0.0318181875980263
2655,12/12:30,1h,AMC,Buy,Down,4.32,4.34,-4.5,0.5,35.93,4.32,4.32,922596,1840675.8,0.08,4.4,4.67,4.58,4.52,11,43.35,4.47,34.99,4.35,1,0,0,0,1,1,1,1,2,0,-0.0262121142763085
2656,12/13:30,1h,AMC,Buy,Down,4.33,4.33,-4.47,0.93,34.38,4.28,4.3,1667539,1793534.2,0.08,4.39,4.65,4.58,4.5,10,43.35,4.47,34.99,4.35,1,0,0,0,1,0,1,0,2,0,-0.0274242343324599
2657,12/14:30,1h,AMC,Buy,Down,4.29,4.32,-4.5,0.7,33.44,4.28,4.28,1257507,1787121.9,0.08,4.37,4.64,4.58,4.48,9,43.35,4.47,34.99,4.35,1,0,0,0,1,0,1,0,2,0,-0.0145454551234385
2658,12/15:30,1h,AMC,Buy,Down,4.28,4.34,-3.54,1.08,37.13,4.28,4.31,2012760,1867250.9,0.07,4.37,4.63,4.58,4.47,8,37.13,4.34,34.99,4.35,0,0,0,0,1,1,1,1,2,0,-0.0131818164478652
551,12/09:30,1h,AMD,Buy,Down,130.02,132.32,-2.65,1.88,40.16,129.14,129.81,10810344,5763232.8,1.51,129.47,136.41,139.88,133.35,14,45.68,131.13,16.72,127.41,1,0,0,0,1,1,0,0,2,0,-0.3932999119614067
552,12/10:30,1h,AMD,Buy,Down,129.81,130.63,-2.41,0.64,40.07,129.17,129.79,3723552,5776716.2,1.5,129.32,136.18,139.8,133.0,13,45.68,131.13,16.72,127.41,1,0,0,0,1,1,0,0,2,0,-0.3512124726266563
553,12/11:30,1h,AMD,Buy,Down,129.8,130.09,-2.02,0.48,41.38,129.07,129.99,2742163,5668721.3,1.47,129.26,135.93,139.72,132.67,12,45.68,131.13,16.72,127.41,1,0,0,0,1,1,0,0,2,0,-0.3233332778468138
554,12/12:30,1h,AMD,Buy,Down,129.99,130.56,-1.58,0.58,43.25,129.77,130.27,2772088,4771357.8,1.42,129.21,135.7,139.65,132.36,11,45.68,131.13,16.72,127.41,1,0,0,0,1,1,0,0,2,0,-0.3159091833866227
555,12/13:30,1h,AMD,Buy,Down,130.26,131.98,-0.8,1.11,47.87,129.82,130.99,5185319,4668055.2,1.47,129.24,135.48,139.58,132.04,10,47.87,131.98,16.72,127.41,0,0,0,0,1,1,0,0,2,0,-0.31484846635297
556,12/14:30,1h,AMD,Buy,Down,130.99,131.45,-0.79,0.64,45.99,130.63,130.65,2899803,4545946.8,1.43,129.23,135.25,139.51,131.69,9,47.87,131.98,16.72,127.41,1,0,0,0,1,1,0,0,2,0,-0.3495455655184685
2758,12/09:30,1h,AMSC,Buy,Down,28.58,28.58,-9.6,1.82,34.45,26.83,27.2,434190,238229.2,0.83,28.18,31.48,31.71,30.09,14,48.76,29.35,23.1,26.92,1,0,0,0,1,1,0,0,2,0,-0.2727242672082148
2759,12/10:30,1h,AMSC,Buy,Down,27.2,27.2,-11.98,1.47,30.13,26.18,26.24,383011,260741.4,0.84,28.02,31.33,31.71,29.81,13,48.76,29.35,23.1,26.92,1,0,0,0,1,1,1,1,2,0,-0.2738757277979999
2760,12/11:30,1h,AMSC,Buy,Down,26.32,26.5,-11.03,0.82,30.5,26.02,26.28,211309,259235.0,0.82,27.88,31.2,31.71,29.54,12,48.76,29.35,23.1,26.92,1,0,0,0,1,1,1,1,2,0,-0.2743938908432461
2761,12/12:30,1h,AMSC,Buy,Down,26.26,26.45,-9.85,0.64,31.68,26.05,26.39,155850,242159.9,0.79,27.74,31.08,31.73,29.28,11,48.76,29.35,23.1,26.92,1,0,0,0,1,1,1,1,2,0,-0.2626091350208632
2762,12/13:30,1h,AMSC,Buy,Down,26.39,26.45,-10.16,0.55,30.07,26.04,26.06,133605,240822.0,0.76,27.6,30.95,31.73,29.01,10,48.76,29.35,23.1,26.92,1,0,0,0,1,1,1,1,2,0,-0.2681818297415077
2763,12/14:30,1h,AMSC,Buy,Down,26.05,26.34,-9.46,0.58,29.86,25.91,26.02,140567,242214.7,0.74,27.47,30.82,31.74,28.73,9,48.76,29.35,29.86,25.91,1,0,0,0,1,0,0,0,2,0,-0.2740666938550546
2764,12/15:30,1h,AMSC,Buy,Down,26.06,26.49,-7.37,0.68,34.16,26.06,26.39,168738,246506.1,0.72,27.39,30.7,31.75,28.49,8,34.16,26.49,29.86,25.91,0,0,0,0,1,1,0,0,2,0,-0.2457575942530745
125,12/09:30,1h,AMZN,Sell,Up,229.48,230.27,1.39,1.86,64.67,227.63,229.9,7638361,4098328.6,1.65,228.28,223.18,208.48,226.76,14,66.88,230.83,50.67,224.34,1,0,0,2,0,1,0,0,0,1,0.268181540749282
126,12/10:30,1h,AMZN,Sell,Up,229.9,231.09,1.37,0.87,65.51,229.68,230.15,3591233,4122659.6,1.63,228.31,223.55,208.69,227.03,13,66.88,230.83,50.67,224.34,1,0,0,2,0,1,0,0,0,1,0.2740908536044344
127,12/11:30,1h,AMZN,Sell,Up,230.14,230.48,1.1,0.5,63.21,229.29,229.79,2017699,4024337.5,1.6,228.34,223.89,208.9,227.3,12,66.88,230.83,50.67,224.34,1,0,0,2,0,1,0,0,0,1,0.2677122173887198
128,12/12:30,1h,AMZN,Sell,Up,229.76,230.35,1.08,0.46,64.08,229.52,230.02,1495956,3252641.6,1.54,228.43,224.24,209.12,227.57,11,66.88,230.83,50.67,224.34,1,0,0,2,0,1,0,0,0,1,0.2727272727272805
2689,12/09:30,1h,APLD,Buy,Down,9.0,9.54,-1.8,2.66,53.19,8.86,9.47,5332479,2008234.4,0.32,9.13,9.65,8.49,9.64,14,53.19,9.54,33.91,8.73,0,0,0,0,1,1,0,0,2,0,-0.0180302822228632
2690,12/10:30,1h,APLD,Buy,Down,9.45,9.56,-4.84,1.32,46.63,9.11,9.15,2818420,2138140.7,0.33,9.11,9.64,8.5,9.62,13,53.19,9.54,33.91,8.73,1,0,0,0,1,1,0,0,2,0,-0.0281818274295702
2691,12/11:30,1h,APLD,Buy,Down,9.15,9.2,-6.5,0.84,43.14,8.88,8.95,1819848,2169099.3,0.33,9.08,9.63,8.51,9.58,12,53.19,9.54,33.91,8.73,1,0,0,0,1,1,0,0,2,0,-0.0374242320205215
2692,12/12:30,1h,APLD,Buy,Down,8.95,9.33,-2.53,0.8,50.51,8.86,9.31,1504417,1888066.7,0.34,9.07,9.63,8.53,9.56,11,53.19,9.54,33.91,8.73,1,0,0,0,1,1,0,0,2,0,-0.0213636629509199
2693,12/13:30,1h,APLD,Buy,Down,9.31,9.4,-5.08,0.97,45.68,9.01,9.04,1861360,1914145.2,0.34,9.06,9.62,8.54,9.53,10,53.19,9.54,33.91,8.73,1,0,0,0,1,1,0,0,2,0,-0.0303818095814101
2694,12/14:30,1h,APLD,Buy,Down,9.04,9.12,-4.79,0.82,45.21,8.88,9.02,1637561,1997241.2,0.34,9.04,9.61,8.55,9.47,9,53.19,9.54,33.91,8.73,1,0,0,0,1,1,0,0,2,0,-0.0571181846387478
2695,12/15:30,1h,APLD,Buy,Down,9.01,9.08,-3.96,0.84,45.76,8.96,9.04,1716839,2039534.1,0.32,9.04,9.6,8.56,9.41,8,53.19,9.54,33.91,8.73,1,0,0,0,1,1,0,0,2,0,-0.056057583202012
2167,12/09:30,1h,APP,Buy,Down,336.67,340.63,-7.98,1.05,39.86,324.0,329.15,1122773,1073363.9,10.07,336.1,363.23,294.59,357.69,14,45.23,339.17,29.39,319.55,1,0,0,0,1,1,0,0,2,0,-2.062000621448874
2168,12/10:30,1h,APP,Buy,Down,328.86,334.8,-6.49,0.56,42.66,325.15,332.79,549507,980552.4,10.04,335.49,362.74,295.42,355.9,13,45.23,339.17,29.39,319.55,1,0,0,0,1,1,0,0,2,0,-1.7945454915364394
805,12/09:30,1h,AVGO,Sell,Up,180.93,180.93,1.43,1.76,54.35,178.44,179.02,7090841,4022422.7,2.74,177.12,173.96,170.77,176.5,14,68.24,184.87,40.37,169.73,1,0,0,2,0,1,0,0,0,1,0.2278604218454063
806,12/10:30,1h,AVGO,Sell,Up,178.98,179.07,0.58,0.96,51.4,177.43,177.76,4085133,4233837.3,2.66,177.18,174.16,170.82,176.74,13,68.24,184.87,51.4,177.43,1,0,0,2,0,0,0,0,0,1,0.2380306359493431
807,12/11:30,1h,AVGO,Sell,Up,177.76,179.66,1.38,0.64,54.97,177.58,179.48,2653384,4171078.2,2.62,177.29,174.4,170.87,177.04,12,68.24,184.87,51.4,177.43,1,0,0,2,0,1,0,0,0,1,0.300000277432531
808,12/12:30,1h,AVGO,Sell,Up,179.48,180.75,1.3,1.13,55.32,176.0,179.65,4018119,3560558.4,2.77,177.44,174.66,170.92,177.35,11,68.24,184.87,51.4,177.43,1,0,0,2,0,1,0,0,0,1,0.312878695401281
809,12/13:30,1h,AVGO,Sell,Up,179.65,180.91,1.59,0.66,57.05,179.17,180.47,2257484,3422390.5,2.7,177.62,174.94,170.98,177.65,10,68.24,184.87,51.4,177.43,1,0,0,2,0,1,0,0,0,1,0.3015455766157515
810,12/14:30,1h,AVGO,Sell,Up,180.47,181.7,1.41,0.97,56.71,180.33,180.35,3414814,3505686.6,2.6,177.69,175.23,171.04,177.84,9,68.24,184.87,51.4,177.43,1,0,0,2,0,1,0,0,0,1,0.1946970621744981
811,12/15:30,1h,AVGO,Sell,Up,180.35,181.99,1.61,1.27,58.03,180.01,180.93,4886107,3848422.9,2.56,177.99,175.5,171.1,178.06,8,68.24,184.87,51.4,177.43,1,0,0,2,0,1,0,0,0,1,0.2118178858901274
2824,12/09:30,1h,BA,Sell,Up,168.23,168.82,4.54,1.48,64.25,165.65,168.26,2668062,1800849.4,2.3,163.98,159.65,151.29,160.95,14,69.57,166.35,58.01,164.96,1,1,1,2,0,1,0,0,0,1,0.3319697524562173
2825,12/10:30,1h,BA,Sell,Up,168.23,168.7,4.6,0.74,65.09,167.0,168.7,1303356,1752008.8,2.25,164.38,159.9,151.37,161.28,13,65.09,168.7,58.01,164.96,0,1,0,2,0,1,0,0,0,1,0.3298483183889686
2826,12/11:30,1h,BA,Sell,Up,168.7,168.75,3.85,0.49,62.05,167.4,167.85,814318,1661633.6,2.19,164.79,160.13,151.46,161.62,12,65.09,168.7,58.01,164.96,1,0,0,2,0,1,0,0,0,1,0.3390179258404089
2827,12/12:30,1h,BA,Sell,Up,167.83,167.96,3.45,0.62,60.87,166.83,167.52,837186,1351168.1,2.11,165.21,160.36,151.55,161.94,11,65.09,168.7,58.01,164.96,1,0,0,2,0,1,0,0,0,1,0.3163637103456551
2828,12/13:30,1h,BA,Sell,Up,167.46,168.14,3.28,0.83,61.07,167.26,167.6,1034025,1246144.1,2.02,165.69,160.59,151.64,162.27,10,65.09,168.7,58.01,164.96,1,0,0,2,0,1,0,0,0,1,0.3309094978101257
2829,12/14:30,1h,BA,Sell,Up,167.6,168.18,3.13,0.95,61.27,167.54,167.68,1184381,1250829.6,1.93,166.22,160.82,151.73,162.6,9,65.09,168.7,58.01,164.96,1,0,0,2,0,1,0,0,0,1,0.3262121027166245
2830,12/15:30,1h,BA,Sell,Up,167.67,168.17,2.96,1.11,61.52,167.32,167.77,1409439,1273253.0,1.85,166.39,161.06,151.83,162.94,8,65.09,168.7,58.01,164.96,1,0,0,2,0,1,0,0,0,1,0.3419698079427178
2869,12/09:30,1h,BAC,Buy,Down,46.14,46.38,-0.1,1.21,52.99,45.92,46.19,4512082,3731250.8,0.28,45.94,46.38,45.78,46.24,14,35.02,46.11,27.82,45.54,0,1,0,0,1,1,0,0,2,0,-0.0259090770374683
2896,12/13:30,1h,CAVA,Buy,Down,128.5,128.5,-5.73,0.6,30.84,126.14,126.37,139206,232434.6,2.0,128.37,138.48,140.52,134.06,10,36.33,128.59,28.36,126.83,1,0,0,0,1,1,1,1,2,0,-0.7307910341205002
2897,12/14:30,1h,CAVA,Buy,Down,126.45,126.89,-5.86,1.09,29.09,125.53,125.57,258075,235905.6,1.96,128.02,138.15,140.48,133.39,9,36.33,128.59,28.36,126.83,1,0,0,0,1,1,1,1,2,0,-0.6706059773763116
2898,12/15:30,1h,CAVA,Buy,Down,125.62,126.5,-5.57,1.17,28.6,125.3,125.35,280000,238628.7,1.9,127.74,137.83,140.44,132.74,8,36.33,128.59,28.36,126.83,1,0,0,0,1,1,1,1,2,0,-0.6462122599283759
1939,12/09:30,1h,CGC,Buy,Down,3.24,3.26,-9.2,1.11,25.25,3.18,3.21,858445,770954.7,0.07,3.45,3.55,4.02,3.54,14,55.96,3.82,27.1,3.27,1,0,0,0,1,0,1,0,2,0,-0.0119696963917128
1940,12/10:30,1h,CGC,Buy,Down,3.21,3.21,-10.09,0.62,23.1,3.15,3.17,474429,767823.2,0.07,3.43,3.54,4.01,3.53,13,55.96,3.82,27.1,3.27,1,0,0,0,1,0,1,0,2,0,-0.0154696955825341
1941,12/11:30,1h,CGC,Buy,Down,3.16,3.17,-10.34,0.64,22.01,3.12,3.14,500544,786067.1,0.07,3.4,3.53,4.0,3.51,12,55.96,3.82,27.1,3.27,1,0,0,0,1,0,1,0,2,0,-0.0175757552638198
1942,12/12:30,1h,CGC,Buy,Down,3.15,3.15,-10.08,0.6,21.79,3.12,3.14,429301,720481.0,0.06,3.38,3.52,4.0,3.49,11,55.96,3.82,27.1,3.27,1,0,0,0,1,0,1,0,2,0,-0.0156030293666953
1943,12/13:30,1h,CGC,Buy,Down,3.14,3.15,-10.55,0.63,20.44,3.11,3.11,419693,667162.2,0.06,3.35,3.52,3.99,3.48,10,55.96,3.82,20.44,3.11,1,0,0,0,1,0,1,0,2,0,-0.0153030337709365
1944,12/14:30,1h,CGC,Buy,Down,3.12,3.17,-8.49,0.49,29.36,3.12,3.17,291231,593983.6,0.06,3.33,3.51,3.98,3.46,9,55.96,3.82,20.44,3.11,1,0,0,0,1,1,0,0,2,0,-0.0161757613673358
1945,12/15:30,1h,CGC,Buy,Down,3.17,3.18,-7.91,0.48,29.85,3.14,3.17,264908,551750.3,0.06,3.31,3.5,3.97,3.44,8,29.85,3.18,20.44,3.11,0,0,0,0,1,1,0,0,2,0,-0.0183333339113178
408,12/09:30,1h,CLSK,Buy,Down,13.2,13.62,-4.12,2.07,46.08,12.68,13.21,10792906,5222337.2,0.42,13.2,13.91,13.66,13.78,14,46.08,13.62,32.75,12.86,0,0,0,0,1,1,0,0,2,0,-0.0375575730294883
409,12/10:30,1h,CLSK,Buy,Down,13.21,13.65,-6.17,1.28,41.24,12.87,12.89,7341718,5729461.9,0.45,13.14,13.9,13.67,13.73,13,46.08,13.62,32.75,12.86,1,0,0,0,1,1,0,0,2,0,-0.0465302900834529
410,12/11:30,1h,CLSK,Buy,Down,12.89,13.12,-5.37,0.69,42.54,12.78,12.95,4014994,5832477.5,0.44,13.1,13.87,13.67,13.68,12,46.08,13.62,32.75,12.86,1,0,0,0,1,1,0,0,2,0,-0.0471212213689629
411,12/12:30,1h,CLSK,Buy,Down,12.96,13.13,-4.05,0.48,45.62,12.82,13.1,2390698,4961314.0,0.43,13.07,13.86,13.67,13.66,11,46.08,13.62,32.75,12.86,1,0,0,0,1,1,0,0,2,0,-0.0270575899066365
412,12/13:30,1h,CLSK,Buy,Down,13.1,13.11,-8.22,0.94,37.17,12.4,12.49,4681054,4996508.4,0.45,13.02,13.83,13.67,13.61,10,46.08,13.62,32.75,12.86,1,0,0,0,1,1,1,1,2,0,-0.0431818239616603
413,12/14:30,1h,CLSK,Buy,Down,12.49,12.55,-8.92,0.73,35.27,12.27,12.33,3604708,4969971.8,0.44,12.96,13.8,13.67,13.54,9,46.08,13.62,32.75,12.86,1,0,0,0,1,1,1,1,2,0,-0.0772181713219826
414,12/15:30,1h,CLSK,Buy,Down,12.34,12.46,-8.42,0.54,35.15,12.3,12.32,2441292,4558610.6,0.42,12.91,13.76,13.67,13.45,8,46.08,13.62,32.75,12.86,1,0,0,0,1,1,1,1,2,0,-0.0846969720089081
2785,12/14:30,1h,CORZ,Buy,Down,15.95,16.0,-4.04,0.8,36.96,15.5,15.57,742300,929227.1,0.35,15.95,16.51,16.23,16.23,9,50.07,16.55,28.83,15.59,1,0,0,0,1,1,1,1,2,0,-0.0516666932539529
2786,12/15:30,1h,CORZ,Buy,Down,15.57,15.73,-3.89,0.77,36.37,15.53,15.54,713743,926129.1,0.34,15.93,16.49,16.24,16.17,8,50.07,16.55,36.37,15.53,1,0,0,0,1,0,0,0,2,0,-0.0606060895052813
2617,12/10:30,1h,CRM,Sell,Up,355.8,360.0,0.71,0.92,57.7,354.94,359.34,786544,856695.9,3.5,354.29,354.69,331.62,356.8,13,57.7,360.0,49.88,354.72,0,0,0,2,0,1,0,0,0,1,0.0063485810251222
2618,12/11:30,1h,CRM,Sell,Down,359.31,359.75,0.55,0.5,56.4,358.35,358.73,411263,824057.0,3.35,354.54,355.29,331.96,356.77,12,57.7,360.0,49.88,354.72,1,0,0,2,0,1,0,0,0,1,-0.0292432380445006
2619,12/12:30,1h,CRM,Sell,Down,358.8,359.49,0.7,0.51,57.23,358.09,359.22,349059,678937.2,3.21,354.84,355.9,332.29,356.71,11,57.7,360.0,49.88,354.72,1,0,0,2,0,1,0,0,0,1,-0.0624241684422486
2620,12/13:30,1h,CRM,Sell,Down,359.2,359.22,0.3,0.82,53.69,357.3,357.66,532037,650482.4,3.12,355.16,356.47,332.62,356.6,10,57.7,360.0,49.88,354.72,1,0,0,2,0,1,0,0,0,1,-0.1124239834872469
2621,12/14:30,1h,CRM,Sell,Down,357.67,358.47,0.37,0.69,53.77,356.76,357.7,448483,648730.9,3.02,355.46,357.02,332.95,356.39,9,57.7,360.0,49.88,354.72,1,0,0,2,0,1,0,0,0,1,-0.2057569099195006
2297,12/15:30,1h,CRWD,Sell,Down,363.85,365.84,1.74,1.41,61.36,363.85,365.5,385527,272640.9,3.31,358.57,360.3,344.93,359.24,8,61.46,364.79,56.45,360.48,1,1,1,2,0,1,0,0,0,1,-0.076060901988626
712,12/09:30,1h,CVS,Buy,Down,51.5,52.17,-7.04,1.71,18.47,50.7,50.94,3707337,2168931.9,0.66,54.07,56.04,56.64,54.8,14,45.51,56.27,23.69,55.24,1,0,0,0,1,0,1,0,2,0,-0.1780848647608905
713,12/10:30,1h,CVS,Buy,Down,50.95,50.95,-7.09,0.81,17.78,50.52,50.74,1825824,2258937.8,0.64,53.83,55.86,56.61,54.61,13,45.51,56.27,23.69,55.24,1,0,0,0,1,0,1,0,2,0,-0.1840909322102959
714,12/11:30,1h,CVS,Buy,Down,50.74,50.87,-6.92,0.77,17.48,50.51,50.66,1771719,2286884.0,0.62,53.59,55.68,56.58,54.43,12,45.51,56.27,23.69,55.24,1,0,0,0,1,0,1,0,2,0,-0.1883333379572036
715,12/12:30,1h,CVS,Buy,Down,50.66,50.69,-7.0,1.1,16.67,50.25,50.43,2362110,2145415.3,0.61,53.3,55.5,56.55,54.23,11,45.51,56.27,23.69,55.24,1,0,0,0,1,0,1,0,2,0,-0.2004241943359304
716,12/13:30,1h,CVS,Buy,Down,50.44,50.53,-7.16,0.95,15.72,50.15,50.15,1914138,2023829.3,0.59,53.01,55.31,56.52,54.02,10,45.51,56.27,23.69,55.24,1,0,0,0,1,0,1,0,2,0,-0.2040909275864209
717,12/14:30,1h,CVS,Buy,Down,50.15,50.19,-7.5,1.66,14.57,49.55,49.8,3714002,2241285.7,0.6,52.7,55.12,56.49,53.84,9,45.51,56.27,23.69,55.24,1,0,0,0,1,0,1,0,2,0,-0.1812121073404924
